100;58038;74198;74428;39323
200;50121;68543;75399;36856
300;56744;63859;63389;24189
400;37002;57955;58430;35584
500;42469;76766;60358;43326
600;35711;72646;71653;55910
700;42257;58372;59090;49785
800;37764;79224;64833;54275
900;45299;70627;58853;65380
1000;45585;72053;78263;67714
1100;39224;76156;66314;66603
1200;46868;61823;68219;80592
1300;24583;74255;65994;63835
1400;39332;60500;76079;72669
1500;45709;75729;67105;73245
1600;48611;58730;63598;74262
1700;39883;74127;64839;79143
1800;38731;79924;71834;86183
1900;44148;78034;86598;87825
2000;36523;63189;95922;112067
2100;37667;75267;68146;95261
2200;27250;65179;64862;94384
2300;26185;62819;67138;96083
2400;39067;63157;67205;99257
2500;36881;64962;66540;105902
2600;41337;72540;70536;109955
2700;36978;77067;80857;111686
2800;45061;64044;67670;135137
2900;50133;78233;84553;122511
3000;44413;83477;109761;124548
