100;53957;97808;50141;54348
200;62024;62467;53042;42886
300;58064;80024;67309;40680
400;53834;101515;57820;44914
500;40742;65773;78098;49950
600;39628;79837;64449;46826
700;35086;73003;76475;74643
800;38276;109724;106162;72288
900;48441;62452;82359;79969
1000;70567;92808;103469;75838
1100;61438;75931;82248;72259
1200;44043;75676;90698;102024
1300;73002;88597;86673;66056
1400;30229;79962;65582;66505
1500;51555;95793;71575;117702
1600;62376;81014;118484;94195
1700;32451;71993;67116;79056
1800;38858;62487;93611;102537
1900;43984;81765;75878;92911
2000;32507;65864;98301;112103
2100;43233;71714;83089;109353
2200;44828;112821;68760;108397
2300;41860;92564;83785;107621
2400;42956;62591;70490;110403
2500;27357;79980;89564;114140
2600;41161;76653;91319;119997
2700;37723;93306;87099;98797
2800;28184;83267;76900;109474
2900;32036;75178;87091;119429
3000;31277;85720;76059;138986
