100;735009;724432;855885;89190
200;606050;849563;805082;67815
300;900698;770674;966451;81495
400;715500;887707;862932;50985
500;818983;894050;975085;60428
600;831270;1078459;1032380;64621
700;735800;811649;905212;55031
800;1182993;903722;979612;59503
900;746397;971389;1025426;62321
1000;760581;869394;1085864;64237
1100;766286;974633;1128886;86218
1200;996615;1188649;974606;89826
1300;722188;1094619;1143133;72135
1400;1057213;1185383;1004409;76418
1500;786097;985626;972771;78729
1600;823822;1019579;1115694;93830
1700;921912;975205;932702;194303
1800;988769;960995;907883;82677
1900;995785;1186438;1134704;83969
2000;965164;915231;1094982;98303
2100;791870;1053227;989721;129447
2200;763170;828350;928942;104680
2300;1072957;946626;960468;97055
2400;1118339;1073625;931164;99985
2500;794812;1142526;879040;115197
2600;1037362;981684;1179191;178882
2700;1066829;1137711;1012859;98718
2800;932550;1029509;887455;108636
2900;775187;949567;1082975;179046
3000;879490;914111;981980;117780
