100;69044;76494;77616;38085
200;72270;71330;66519;38875
300;70557;72477;66130;40026
400;68255;73887;77551;46885
500;74033;72338;71496;49196
600;70883;74322;66558;62158
700;69466;77056;71293;54240
800;71330;72630;72514;58312
900;69869;73691;72552;58579
1000;70696;81679;71777;64651
1100;70016;69729;69893;66587
1200;69847;71226;71001;70239
1300;72559;72345;76081;78799
1400;70442;87393;74251;76728
1500;77708;79947;89543;91569
1600;70829;83963;87480;87666
1700;76093;83695;84755;92666
1800;76178;83906;76259;93557
1900;79112;85093;80471;91425
2000;78007;75204;79612;100643
2100;75646;76360;77473;101685
2200;72545;72692;76231;111063
2300;81932;77959;75535;111555
2400;73057;75014;79382;115099
2500;72064;78676;84758;122849
2600;75212;83508;79084;118453
2700;77100;76885;78762;121149
2800;74110;78361;85350;130296
2900;72391;80013;79757;129768
3000;75942;103778;85748;125532
