100;508055;717846;739309;154486
200;561381;581621;979667;101973
300;572530;776751;859014;94834
400;793361;654577;792173;70343
500;499039;776798;756320;69790
600;488065;663878;704677;79419
700;494692;561597;835935;107825
800;589624;799749;982446;75008
900;676879;950977;846309;69058
1000;470064;716430;1063662;82020
1100;548663;872164;1105084;85468
1200;498111;752735;706408;69705
1300;611370;1071454;1138688;93933
1400;426233;856260;820266;88627
1500;489168;673886;937560;84225
1600;448487;707970;819747;89860
1700;479936;674407;739692;90341
1800;423347;644482;726969;109519
1900;481092;542467;1098570;107422
2000;568353;1035947;935172;101246
2100;510050;724697;757088;108321
2200;590341;827316;851944;232647
2300;682949;609520;1029926;106245
2400;528016;997152;1171286;333001
2500;600680;962117;1062375;212911
2600;552017;967803;800265;123361
2700;411571;684465;735270;137425
2800;585422;711096;881546;125660
2900;532253;1024942;719403;127662
3000;473845;802930;885456;129787
