100;495355;780529;839024;65267
200;593540;825493;904327;102979
300;539806;847459;876214;91027
400;458374;1046597;752568;73990
500;536904;771729;854059;69282
600;490567;861267;947049;74285
700;531492;768733;841774;71624
800;520807;774611;837891;76031
900;551026;816280;806211;72588
1000;462524;852157;899405;74260
1100;524071;754399;1285504;82225
1200;613186;1102820;1185677;95332
1300;688912;1268532;940603;75184
1400;512518;1092494;904761;96220
1500;626744;772244;1055576;74592
1600;725213;998355;948799;85899
1700;553141;826853;844493;92240
1800;476225;923965;975856;92480
1900;791455;1161589;875240;117157
2000;546698;787157;892911;81015
2100;964109;867451;995302;106457
2200;919544;1012217;1070819;99974
2300;553679;768578;860034;117945
2400;572016;769400;1161554;74069
2500;602004;870667;1076292;113323
2600;518721;860260;851615;132792
2700;620867;735192;970673;125775
2800;555748;802418;863127;127220
2900;575635;786465;895123;114177
3000;492741;855213;898810;131965
