100;44611;68604;70850;42637
200;44614;78196;60696;38463
300;48100;69992;74168;42817
400;45451;69333;71293;64112
500;46574;79142;65636;79555
600;47641;78466;78866;48026
700;36061;74474;62175;50908
800;36258;77061;60316;52630
900;39335;78174;62706;55650
1000;46328;69337;76544;59519
1100;47009;70166;76278;62840
1200;45078;75696;88983;69647
1300;42584;79233;65668;74083
1400;50581;83874;80294;73835
1500;39476;76644;73981;79509
1600;48689;72804;75532;78102
1700;50603;83453;80934;90251
1800;43307;81673;71903;88669
1900;46882;74887;84346;82295
2000;39420;81933;69262;126268
2100;59173;80074;90538;115102
2200;55764;83205;68806;169146
2300;40511;81087;70472;121597
2400;41808;86770;84117;155178
2500;45549;80968;75142;113641
2600;47010;143123;83749;109998
2700;39954;84105;74876;118032
2800;43388;94612;81060;122573
2900;42963;83160;74495;129290
3000;49706;88885;87554;202014
